lap_id,turn_number,flat_out,position_entry,position_exit,braking_start_dist,braking_start_speed,braking_start_gear,time_at_braking_ms,gap_behind_at_entry,gap_ahead_at_entry,entry_dist,entry_speed,entry_gear,time_at_entry_ms,apex_dist,apex_speed,apex_gear,time_at_apex_ms,exit_dist,exit_speed,exit_gear,time_at_exit_ms,gap_behind_at_exit,gap_ahead_at_exit,throttle_committed_dist,throttle_committed_speed,throttle_committed_gear,time_at_throttle_committed_ms,time_in_turn_ms,max_brake_before_apex,max_throttle_after_apex,battery_deployed_prev_straight,battery_overtake_deployed_prev_straight,battery_boost_deployed_prev_straight,battery_recharged_prev_straight,lockups,spins,lockups_front_minor,lockups_front_medium,lockups_front_severe,lockups_rear_minor,lockups_rear_medium,lockups_rear_severe,spins_minor,spins_medium,spins_severe,in_traffic,collision_events,corner_cutting_events,time_penalties_received_sec,retried_with_flashback,tyre_temps_entry,tyre_temps_apex,tyre_temps_exit,tyre_carcass_temps,brake_bias,differential,off_throttle_diff,engine_braking,turn_series_distances,turn_series_times,turn_positions,turn_speeds,turn_brakes,turn_throttles,turn_gears,turn_wheel_angles,turn_slip_ratios,turn_yaw_rates,turn_longitudinal_g,version
AbuDhabi_Race_Feb04_001_L7,16,False,1,1,5011.32,208,6,84294,9.933,0.0,5023.44,191,6,84510,5108.84,85,2,87061,5214.48,135,2,89928,10.117,0.0,5157.57,92,2,88295,5634,95,87,0.1,0.0,0.0,0.8,1,0,1,0,0,0,0,0,0,0,0,False,0,0,0,False,100|74|90|77,88|73|81|71,75|64|75|70,90|93|95|96,58,30,55,50,5011|5033|5043|5053|5063|5073|5083|5093|5103|5113|5123|5133|5143|5153|5163|5173|5183|5194|5204|5214,84510|84710|84944|85194|85477|85794|86144|86528|86878|87211|87494|87728|87928|88211|88511|88811|89111|89395|89678|89928,-333.3;-174.5|-326.2;-181.5|-318.7;-188.6|-311.4;-195.2|-304.0;-201.5|-296.2;-207.2|-287.9;-211.8|-278.7;-215.3|-269.5;-216.5|-261.6;-215.1|-255.8;-212.6|-251.2;-209.6|-247.3;-206.1|-242.8;-200.8|-238.6;-194.1|-234.5;-186.4|-230.1;-177.7|-225.7;-168.6|-221.4;-159.3|-217.1;-150.2,191|169|149|133|117|102|96|95|88|85|85|86|87|89|99|110|122|134|138|135,94|71|59|49|43|26|0|1|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|25|0|0|24|25|30|29|58|70|81|85|87|87|81,6|6|5|4|3|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,0.0059|0.0076|0.0072|0.0148|0.0352|0.0537|0.0481|0.1297|0.1544|0.1217|0.1192|0.1208|0.1111|0.0628|0.0351|0.0066|0.0043|0.0039|0.0000|0.0007,-0.066;-0.062;-0.058;-0.087|-0.086;-0.093;-0.030;-0.104|-0.050;-0.057;-0.026;-0.025|-0.040;-0.044;-0.021;-0.025|-0.022;-0.026;-0.021;-0.046|0.023;0.036;-0.011;-0.028|0.005;0.009;-0.000;-0.000|-0.010;0.007;-0.001;-0.001|-0.007;0.029;0.000;0.002|0.005;0.045;0.000;-0.000|0.004;0.017;0.000;-0.003|0.007;0.030;0.000;-0.002|0.009;0.026;0.000;-0.002|0.043;0.100;-0.001;-0.004|0.037;0.063;-0.001;-0.001|0.071;0.076;-0.001;-0.002|0.053;0.058;-0.001;-0.001|0.043;0.042;-0.001;-0.001|-0.004;-0.004;0.000;0.000|-0.004;-0.004;0.000;0.000,-0.054|0.034|0.073|0.004|-0.014|0.014|-0.002|-0.023|0.053|0.131|0.028|0.072|0.144|0.140|-0.005|-0.020|0.001|-0.014|-0.081|-0.032,-3.17|-3.02|-2.38|-1.79|-1.47|-0.20|0.12|-0.39|-0.48|-0.04|0.10|0.11|0.20|0.37|0.98|1.18|1.17|1.04|-0.28|-0.27,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,1,False,3,5,374.88,116,2,21249,9.45,0.0,325.79,79,1,19416,402.76,60,1,23549,516.45,174,4,27999,9.45,0.0,454.38,112,2,26399,8583,68,100,0.0,0.0,0.0,5.5,1,0,1,0,0,0,0,0,0,0,0,False,0,0,0,False,51|51|50|50,50|54|50|51,48|49|59|59,69|69|68|68,58,30,55,50,325|310|322|333|345|356|367|379|390|402|413|425|436|447|459|470|482|493|504|516,19416|19433|19449|19783|20233|20649|21033|21416|21916|23533|24233|25416|25766|26183|26566|26899|27199|27483|27749|27999,-43.6;200.8|-43.6;200.8|-43.3;201.5|-40.0;208.3|-35.0;218.5|-30.0;228.9|-24.9;239.3|-19.6;250.2|-13.9;261.4|8.1;278.3|19.2;274.5|33.0;254.6|37.7;246.2|45.7;236.8|54.9;229.1|64.4;222.8|74.0;217.1|83.9;211.3|94.1;205.5|103.6;199.9,79|79|79|85|95|105|112|107|76|61|62|92|103|109|117|128|140|153|164|174,0|0|0|0|0|0|0|67|39|0|0|0|0|0|0|0|0|0|0|0,55|55|44|44|44|47|47|0|0|8|25|64|54|43|74|87|99|100|100|100,1|1|1|1|1|2|2|2|1|1|1|1|2|2|2|2|3|3|3|4,0.0022|0.0022|0.0055|-0.0019|0.0013|-0.0011|-0.0005|-0.0034|-0.0326|-0.2011|-0.1640|0.0096|0.0856|0.0479|0.0386|0.0128|0.0040|-0.0032|-0.0038|-0.0020,0.001;0.002;-0.000;-0.000|0.001;0.002;-0.000;-0.000|0.001;0.002;-0.000;-0.000|0.021;0.023;-0.001;-0.001|0.020;0.022;-0.001;-0.001|0.028;0.024;-0.001;-0.001|0.017;0.016;-0.001;-0.001|-0.070;-0.050;-0.052;-0.106|0.003;0.001;-0.019;-0.064|0.026;-0.003;0.000;0.000|0.034;0.006;-0.000;-0.000|0.028;0.061;-0.001;-0.001|0.026;0.034;-0.001;-0.005|0.010;0.017;-0.000;-0.001|0.034;0.069;-0.001;-0.001|0.040;0.058;-0.001;-0.001|0.128;0.145;-0.001;-0.001|0.049;0.054;-0.001;-0.001|0.055;0.048;-0.001;-0.001|0.067;0.065;-0.001;-0.001,0.002|0.002|-0.024|-0.027|-0.024|-0.043|0.001|-0.011|0.162|0.000|-0.026|0.011|0.009|0.082|0.002|0.002|-0.011|-0.012|-0.012|-0.001,0.00|0.00|0.00|0.64|0.60|0.56|0.53|-1.98|-0.51|-0.24|0.13|0.75|0.68|0.34|0.86|1.04|1.32|1.22|1.25|1.14,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,2,True,5,5,0.0,0.0,0,0,9.45,0.0,580.72,217,5,29149,610.02,225,5,29583,716.78,251,6,30883,9.45,0.0,701.37,245,6,30683,1734,0,100,12.2,12.2,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,46|48|61|62,49|56|65|68,51|65|70|78,68|69|68|68,58,30,55,50,580|586|594|601|608|615|622|629|636|644|651|658|665|672|679|687|694|701|708|716,29149|29249|29349|29466|29549|29649|29733|29816|29899|29983|30049|30133|30216|30299|30383|30499|30566|30683|30783|30883,157.5;165.4|162.3;161.7|167.0;157.7|171.4;153.4|175.7;148.8|179.6;144.0|182.8;139.8|185.8;135.5|188.7;131.0|191.5;126.4|193.5;122.6|195.9;117.8|198.1;112.8|200.2;107.7|202.1;102.5|204.1;96.2|205.7;90.8|207.6;83.1|209.3;76.4|210.8;69.7,217|220|222|223|225|226|228|229|230|232|233|234|236|238|239|241|243|246|248|251,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,5|5|5|5|5|5|5|5|6|6|6|6|6|6|6|6|6|6|6|6,-0.0299|-0.0472|-0.0556|-0.0477|-0.0421|-0.0361|-0.0432|-0.0490|-0.0403|-0.0313|-0.0346|-0.0348|-0.0312|-0.0304|-0.0296|-0.0201|-0.0107|-0.0005|0.0000|-0.0016,0.050;0.031;-0.002;-0.001|0.079;0.040;-0.001;-0.001|0.049;0.023;-0.001;-0.000|0.055;0.026;-0.001;-0.000|0.058;0.028;-0.001;-0.000|0.056;0.028;-0.001;-0.001|0.065;0.034;-0.002;-0.001|0.089;0.045;-0.001;-0.001|0.052;0.021;-0.001;-0.000|0.049;0.028;-0.002;-0.001|0.043;0.025;-0.001;-0.001|0.045;0.025;-0.001;-0.001|0.045;0.025;-0.001;-0.001|0.052;0.029;-0.001;-0.001|0.055;0.029;-0.001;-0.001|0.036;0.022;-0.001;-0.000|0.036;0.025;-0.001;-0.001|0.028;0.024;-0.001;-0.001|0.024;0.023;-0.001;-0.001|0.024;0.023;-0.001;-0.001,-0.109|-0.014|0.132|0.019|0.011|-0.042|-0.121|-0.083|0.003|0.121|0.021|-0.014|-0.056|-0.093|-0.088|0.051|0.025|0.048|0.011|-0.011,0.80|0.65|0.66|0.54|0.63|0.58|0.53|0.54|0.46|0.78|0.58|0.64|0.65|0.60|0.67|0.67|0.66|0.72|0.72|0.71,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,3,True,5,5,0.0,0.0,0,0,9.45,0.0,723.96,253,6,30983,863.82,268,7,32866,999.57,274,7,34732,2.133000000000001,0.817,839.06,271,7,32533,3749,0,100,6.1,5.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,51|64|69|77,78|66|82|77,99|67|94|78,69|69|69|70,58,30,55,50,723|738|752|767|781|796|810|825|839|854|868|883|897|912|926|941|955|969|984|999,30983|31183|31383|31583|31783|31983|32166|32366|32549|32749|32949|33133|33332|33549|33732|33932|34149|34332|34532|34732,212.4;62.8|215.7;49.0|219.1;35.0|222.8;20.7|226.9;6.4|231.8;-7.8|237.4;-20.5|244.7;-33.8|252.4;-45.3|262.0;-56.9|271.8;-66.4|283.4;-75.6|295.9;-83.5|309.1;-90.1|322.8;-95.3|337.0;-99.1|351.4;-101.4|366.1;-102.6|379.8;-103.1|394.9;-103.6,253|258|262|266|270|271|272|272|271|269|267|266|265|264|264|263|264|267|270|274,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,6|6|6|6|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7|7,-0.0005|0.0046|0.0056|0.0098|0.0244|0.0376|0.0418|0.0499|0.0725|0.0791|0.0684|0.0651|0.0660|0.0679|0.0641|0.0564|0.0329|0.0080|-0.0009|-0.0060,0.023;0.023;-0.001;-0.001|0.022;0.023;-0.001;-0.001|0.021;0.023;-0.001;-0.001|0.026;0.026;-0.001;-0.001|0.018;0.024;-0.001;-0.000|0.015;0.026;-0.000;-0.000|0.016;0.028;-0.000;-0.000|0.017;0.030;-0.000;-0.000|0.017;0.034;-0.000;0.000|0.018;0.039;-0.000;0.001|0.020;0.041;-0.000;0.000|0.018;0.036;-0.000;-0.000|0.018;0.035;-0.000;-0.000|0.018;0.036;-0.000;-0.000|0.017;0.035;-0.000;-0.000|0.018;0.035;-0.000;-0.000|0.021;0.037;-0.000;-0.001|0.020;0.026;-0.000;-0.001|0.019;0.020;-0.000;-0.001|0.019;0.017;-0.000;-0.000,0.006|-0.000|0.004|-0.169|0.042|0.029|0.016|-0.012|-0.025|-0.009|0.001|-0.005|-0.016|-0.023|-0.002|-0.013|-0.052|-0.036|-0.018|0.000,0.69|0.64|0.60|0.58|0.49|0.22|0.18|0.14|0.02|-0.06|-0.02|0.06|0.11|0.10|0.10|0.15|0.42|0.53|0.53|0.48,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,4,True,5,5,0.0,0.0,0,0,2.133000000000001,0.817,1003.45,274,7,34766,1033.5,280,7,35149,1151.64,293,8,36616,2.417,0.783,1036.14,280,7,35182,1850,0,100,4.2,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,False,98|67|93|78,92|65|89|76,75|58|75|70,70|70|71|71,58,30,55,50,1003|1010|1018|1026|1034|1041|1049|1057|1065|1073|1080|1088|1096|1104|1112|1119|1127|1135|1143|1151,34766|34866|34966|35066|35166|35282|35382|35466|35549|35649|35749|35849|35949|36032|36132|36232|36332|36416|36516|36616,398.7;-103.7|406.4;-104.1|414.1;-104.6|421.8;-105.2|429.5;-106.0|437.3;-106.9|445.0;-108.0|452.8;-109.2|459.3;-110.3|467.1;-111.8|474.9;-113.4|482.7;-115.2|490.5;-117.2|496.9;-118.9|504.7;-121.1|512.4;-123.4|520.1;-125.9|526.5;-128.0|534.2;-130.6|541.8;-133.3,274|276|277|279|280|281|283|284|285|286|287|288|288|289|289|290|291|291|292|293,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,7|7|7|7|7|7|7|7|7|7|8|8|8|8|8|8|8|8|8|8,-0.0077|-0.0109|-0.0130|-0.0129|-0.0106|-0.0068|-0.0090|-0.0112|-0.0124|-0.0120|-0.0101|-0.0114|-0.0097|-0.0078|-0.0072|-0.0087|-0.0080|-0.0064|-0.0065|-0.0067,0.019;0.017;-0.000;-0.000|0.019;0.016;-0.000;-0.000|0.020;0.016;-0.000;-0.000|0.019;0.015;-0.000;-0.000|0.019;0.015;-0.000;-0.000|0.018;0.015;-0.000;-0.000|0.019;0.016;-0.000;-0.000|0.017;0.015;-0.000;-0.000|0.018;0.015;-0.000;-0.000|0.019;0.015;-0.000;-0.000|0.023;0.019;-0.000;-0.000|0.015;0.012;-0.000;-0.000|0.015;0.012;-0.000;-0.000|0.014;0.012;-0.000;-0.000|0.014;0.012;-0.000;-0.000|0.014;0.012;-0.000;-0.000|0.015;0.013;-0.000;-0.000|0.014;0.012;-0.000;-0.000|0.014;0.012;-0.000;-0.000|0.014;0.012;-0.000;-0.000,0.006|-0.007|-0.002|0.004|0.014|-0.009|-0.009|0.015|-0.016|0.024|-0.004|0.022|0.026|0.041|0.016|-0.001|-0.003|0.023|0.031|0.011,0.47|0.44|0.41|0.39|0.38|0.38|0.36|0.36|0.33|0.34|0.35|0.20|0.19|0.20|0.19|0.19|0.19|0.19|0.18|0.18,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,5,False,5,5,1311.77,302,8,38554,2.4510000000000005,0.733,1314.56,301,8,38587,1447.98,96,2,41354,1581.13,192,4,45104,2.866999999999999,0.5,1496.3,112,2,42987,6550,100,100,1.1,1.1,0.0,7.5,2,0,2,0,0,0,0,0,0,0,0,True,0,0,0,False,59|50|62|60,69|70|59|65,56|67|67|74,72|71|73|73,58,30,55,50,1311|1327|1341|1355|1369|1383|1397|1412|1426|1440|1454|1468|1482|1496|1510|1524|1538|1552|1566|1581,38587|38754|38937|39154|39387|39637|39937|40270|40654|41087|41570|42037|42520|43004|43454|43870|44220|44554|44837|45104,690.9;-199.3|703.2;-205.1|715.6;-211.0|728.7;-217.6|741.1;-224.1|752.7;-230.9|764.8;-238.9|775.6;-247.9|784.8;-258.4|790.9;-270.3|792.5;-283.2|789.3;-295.5|781.3;-306.7|769.3;-315.0|755.4;-319.5|740.6;-320.6|726.6;-320.5|712.5;-320.2|698.1;-319.5|684.3;-318.5,301|283|258|229|204|184|162|141|120|102|97|100|105|112|122|135|152|167|180|192,27|100|100|98|71|56|50|43|28|14|0|0|0|0|0|0|0|0|0|0,47|0|0|0|0|0|0|0|0|0|41|47|52|67|73|100|100|100|100|100,8|8|8|8|7|6|5|4|3|2|2|2|2|2|2|2|3|3|4|4,-0.0021|-0.0022|-0.0067|-0.0081|-0.0111|-0.0166|-0.0311|-0.0692|-0.1069|-0.1774|-0.1479|-0.1260|-0.1054|-0.0744|-0.0479|-0.0020|-0.0023|-0.0075|-0.0046|-0.0011,-0.003;-0.003;-0.007;-0.007|-0.029;-0.028;-0.030;-0.028|-0.037;-0.036;-0.039;-0.031|-0.048;-0.045;-0.060;-0.036|-0.034;-0.031;-0.034;-0.023|-0.022;-0.022;-0.026;-0.017|-0.041;-0.035;-0.046;-0.019|-0.041;-0.032;-0.145;-0.020|-0.028;-0.025;-0.133;-0.016|-0.004;-0.015;-0.070;-0.011|0.067;0.015;-0.001;-0.000|0.081;0.020;-0.002;-0.000|0.088;0.025;-0.003;-0.000|0.108;0.037;-0.003;-0.001|0.122;0.049;-0.005;-0.001|0.067;0.057;-0.001;-0.001|0.049;0.047;-0.001;-0.001|0.050;0.043;-0.001;-0.001|0.084;0.076;-0.001;-0.001|0.037;0.036;-0.001;-0.001,-0.022|0.040|0.016|0.003|0.003|0.011|-0.035|-0.041|-0.032|0.004|-0.016|-0.008|0.003|0.014|0.018|0.014|-0.032|0.005|-0.023|-0.043,-1.17|-4.02|-3.88|-3.72|-2.74|-2.21|-1.98|-1.80|-1.38|-1.06|0.12|0.25|0.41|0.61|0.73|1.29|1.18|1.20|1.55|1.16,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,6,False,5,5,2517.82,331,8,56603,3.4830000000000005,0.217,2531.36,316,8,56753,2668.38,56,2,59887,2697.56,89,2,61537,3.851000000000001,2.15,2680.4,62,2,60687,4934,100,81,14.5,14.5,0.0,16.3,1,0,0,0,1,0,0,0,0,0,0,True,0,0,0,False,40|40|49|49,60|61|54|57,57|60|56|58,73|73|76|76,58,30,55,50,2517|2539|2548|2556|2565|2574|2583|2592|2600|2609|2618|2627|2635|2644|2653|2662|2671|2679|2688|2697,56753|56870|56970|57070|57203|57320|57470|57603|57770|57953|58137|58353|58603|58887|59220|59570|60070|60653|61137|61537,-265.2;-303.9|-273.8;-303.8|-283.3;-303.7|-291.0;-303.6|-300.7;-303.5|-308.6;-303.4|-318.2;-303.3|-326.0;-303.1|-335.0;-302.9|-344.1;-302.7|-352.3;-302.5|-361.2;-302.2|-370.1;-301.5|-378.8;-300.0|-387.0;-297.2|-393.2;-293.5|-397.7;-286.8|-398.1;-277.4|-395.4;-268.7|-391.5;-260.8,316|301|285|271|252|237|218|203|186|170|155|138|121|103|84|65|56|62|75|89,100|100|100|100|100|100|97|85|77|72|68|62|58|50|41|22|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|30|62|81|81,8|8|8|8|8|7|7|6|6|5|4|4|3|2|2|2|2|2|2|2,-0.0001|-0.0004|-0.0003|-0.0007|-0.0004|-0.0005|-0.0033|-0.0002|-0.0001|-0.0024|-0.0064|-0.0130|-0.0437|-0.0851|-0.1723|-0.2459|-0.2139|-0.1359|-0.0557|-0.0193,-0.027;-0.027;-0.027;-0.027|-0.029;-0.028;-0.028;-0.028|-0.031;-0.031;-0.029;-0.029|-0.033;-0.033;-0.031;-0.031|-0.037;-0.036;-0.035;-0.034|-0.015;-0.015;-0.041;-0.040|-0.048;-0.046;-0.046;-0.039|-0.040;-0.039;-0.035;-0.032|-0.040;-0.041;-0.032;-0.030|-0.036;-0.037;-0.030;-0.028|-0.021;-0.021;-0.043;-0.031|-0.036;-0.035;-0.031;-0.022|-0.043;-0.039;-0.068;-0.022|-0.034;-0.023;-0.345;-0.028|-0.067;-0.029;-0.439;-0.054|-0.004;-0.019;-0.055;-0.020|0.128;0.007;-0.000;0.000|0.059;0.017;-0.001;-0.000|0.087;0.040;-0.002;-0.001|0.092;0.050;-0.001;-0.001,0.006|-0.000|0.001|0.001|0.002|-0.017|0.005|0.021|0.007|0.018|-0.025|-0.018|-0.013|0.007|-0.004|-0.003|-0.061|-0.028|-0.015|0.010,-4.14|-4.09|-4.00|-3.93|-3.83|-3.00|-3.62|-3.17|-2.84|-2.56|-1.68|-2.18|-1.98|-1.54|-1.70|-1.25|-0.06|0.48|0.98|1.05,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,7,False,5,4,0.0,0.0,0,0,3.851000000000001,2.15,2698.38,90,2,61553,2740.07,73,2,63003,2766.76,96,2,64237,0.2829999999999995,2.717,2752.43,78,2,63637,2684,5,84,0.0,0.0,0.0,1.3,0,0,0,0,0,0,0,0,0,0,0,False,1,0,0,False,57|59|56|58,64|59|58|57,62|56|59|58,73|73|75|76,58,30,55,50,2698|2701|2705|2709|2712|2716|2719|2723|2727|2730|2734|2737|2741|2744|2748|2752|2755|2759|2762|2766,61553|61703|61837|61970|62120|62220|62337|62437|62520|62620|62737|62887|63087|63270|63453|63620|63787|63937|64087|64237,-391.1;-260.0|-389.3;-256.6|-387.6;-253.4|-386.0;-250.2|-384.6;-246.9|-383.6;-244.0|-382.9;-241.0|-382.5;-238.5|-382.4;-236.5|-382.4;-234.1|-382.6;-231.4|-383.2;-228.2|-384.6;-224.3|-386.2;-221.0|-388.4;-217.9|-390.7;-215.2|-393.3;-212.6|-396.1;-210.4|-399.0;-208.2|-402.2;-205.9,90|96|97|97|95|94|91|89|87|85|82|74|73|73|74|77|82|87|91|96,0|0|0|0|0|1|4|4|4|3|0|0|0|0|0|0|0|0|0|0,81|46|16|9|5|3|3|2|2|2|4|17|23|23|47|64|69|63|70|85,2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2|2,-0.0153|0.0078|0.0398|0.0659|0.1046|0.1639|0.2018|0.1920|0.2004|0.1994|0.1946|0.1793|0.1625|0.1433|0.1195|0.0942|0.0657|0.0463|0.0242|0.0180,0.094;0.057;-0.001;-0.001|0.019;0.021;-0.001;-0.000|0.002;0.005;-0.000;0.000|-0.003;0.004;-0.000;0.000|-0.006;0.007;0.000;0.001|-0.007;0.014;-0.001;-0.001|-0.009;0.014;-0.002;-0.013|-0.006;0.042;-0.003;-0.004|-0.007;0.020;-0.009;-0.065|-0.008;0.024;-0.002;-0.031|-0.008;0.018;-0.001;-0.001|0.004;0.009;0.000;0.070|0.002;0.022;-0.000;-0.000|0.003;0.033;-0.000;-0.000|0.015;0.102;-0.000;-0.000|0.035;0.147;-0.001;-0.001|0.042;0.111;-0.001;-0.002|0.028;0.048;-0.001;-0.001|0.032;0.051;-0.002;-0.001|0.056;0.076;-0.001;-0.001,0.006|-0.043|-0.030|-0.031|-0.031|0.002|0.073|-0.296|0.199|0.086|-0.201|0.159|0.027|0.031|-0.007|-0.003|0.009|-0.003|-0.013|0.014,1.08|0.72|-0.00|-0.18|-0.30|-0.50|-0.63|-0.63|-0.53|-0.60|-0.64|-0.51|-0.04|-0.01|0.27|0.71|0.90|0.78|0.88|1.12,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,8,True,4,4,0.0,0.0,0,0,0.2829999999999995,2.717,2791.99,132,3,65054,2925.82,228,5,67587,3092.19,276,7,69905,1.4329999999999998,2.917,2838.03,179,4,66087,4851,0,100,1.6,1.6,0.0,2.1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,60|54|64|63,52|50|68|68,47|47|62|63,73|73|76|76,58,30,55,50,2791|2807|2822|2838|2854|2870|2886|2901|2917|2933|2949|2964|2980|2996|3012|3028|3043|3059|3075|3092,65054|65437|65804|66104|66404|66687|66954|67221|67487|67721|67954|68188|68404|68621|68838|69054|69271|69504|69688|69905,-423.2;-191.7|-436.2;-183.0|-448.7;-174.2|-460.8;-165.0|-472.8;-155.2|-484.5;-144.8|-495.6;-134.1|-506.7;-122.5|-516.7;-110.7|-526.3;-98.0|-534.9;-85.4|-543.1;-72.1|-550.5;-59.1|-557.6;-45.7|-564.5;-31.8|-571.0;-17.4|-577.2;-2.7|-583.7;13.4|-588.8;26.3|-594.7;41.8,132|149|165|179|192|203|212|220|226|231|238|244|250|255|259|263|267|270|273|276,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,89|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100,3|3|4|4|4|5|5|5|5|5|6|6|6|6|6|6|7|7|7|7,-0.0039|-0.0025|-0.0065|-0.0070|-0.0079|-0.0110|-0.0122|-0.0149|-0.0154|-0.0137|-0.0117|-0.0095|-0.0087|-0.0098|-0.0079|-0.0066|-0.0033|-0.0025|-0.0015|-0.0007,0.057;0.042;-0.001;-0.001|0.066;0.035;-0.004;-0.001|0.117;0.086;-0.002;-0.001|0.064;0.046;-0.001;-0.001|0.047;0.037;-0.001;-0.001|0.041;0.031;-0.001;-0.001|0.031;0.024;-0.001;-0.001|0.030;0.022;-0.001;-0.001|0.030;0.021;-0.001;-0.001|0.033;0.024;-0.001;-0.001|0.034;0.024;-0.001;-0.001|0.030;0.023;-0.001;-0.001|0.026;0.021;-0.001;-0.001|0.024;0.019;-0.001;-0.001|0.022;0.018;-0.001;-0.000|0.020;0.018;-0.001;-0.000|0.018;0.017;-0.000;-0.000|0.018;0.017;-0.000;-0.000|0.017;0.017;-0.000;-0.000|0.017;0.016;-0.000;-0.000,-0.018|0.027|0.029|0.008|-0.010|-0.000|0.016|0.011|-0.005|-0.001|0.003|0.013|-0.016|-0.022|-0.028|0.012|0.001|0.002|-0.003|-0.004,0.99|1.12|1.42|1.24|1.14|1.06|0.79|0.73|0.68|0.80|0.90|0.75|0.68|0.61|0.55|0.49|0.46|0.42|0.40|0.38,0.2.9-dev
AbuDhabi_Race_Feb04_001_L8,9,False,4,4,3555.0,306,8,75508,1.434000000000001,3.0,3577.05,285,8,75775,3715.73,150,4,78275,3950.84,220,5,82843,1.6170000000000009,2.767,3726.64,151,4,78509,7335,91,100,14.9,14.3,0.0,7.7,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,False,42|42|52|53,56|74|56|67,56|94|71|86,74|75|78|79,58,30,55,50,3555|3596|3615|3635|3655|3674|3694|3714|3733|3753|3773|3792|3812|3832|3851|3871|3891|3910|3930|3950,75775|76042|76342|76692|77075|77458|77842|78259|78675|79092|79509|79909|80292|80676|81059|81426|81826|82159|82510|82843,-718.3;508.6|-720.5;528.3|-720.9;547.9|-719.0;568.0|-714.4;587.0|-707.4;603.1|-697.6;616.3|-683.8;627.1|-667.6;633.6|-649.9;635.6|-631.7;633.2|-614.6;626.6|-599.6;616.5|-586.7;603.1|-576.5;586.9|-569.9;569.3|-566.5;549.0|-566.8;529.4|-570.2;509.4|-576.3;490.3,285|250|221|195|172|158|152|151|152|156|162|167|172|177|182|188|197|205|212|220,85|82|58|45|32|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|13|44|57|68|70|76|76|76|79|84|94|100|100|100|100,8|8|8|6|5|4|4|4|4|4|4|4|4|4|4|5|5|5|5|5,-0.0198|-0.0200|-0.0259|-0.0346|-0.0418|-0.0769|-0.1086|-0.1099|-0.0858|-0.0699|-0.0661|-0.0657|-0.0659|-0.0657|-0.0559|-0.0488|-0.0453|-0.0471|-0.0293|-0.0058,-0.026;-0.025;-0.029;-0.021|-0.035;-0.030;-0.052;-0.022|-0.025;-0.023;-0.036;-0.015|-0.016;-0.015;-0.071;-0.014|-0.016;-0.017;-0.028;-0.009|0.003;-0.006;-0.008;-0.002|0.029;0.009;0.002;-0.000|0.039;0.013;-0.000;-0.000|0.059;0.020;-0.002;-0.000|0.053;0.021;-0.002;-0.000|0.054;0.022;-0.002;-0.001|0.052;0.021;-0.002;-0.000|0.051;0.022;-0.002;-0.000|0.049;0.021;-0.002;-0.000|0.043;0.021;-0.003;-0.000|0.075;0.043;-0.002;-0.001|0.055;0.028;-0.002;-0.001|0.050;0.029;-0.001;-0.001|0.049;0.029;-0.002;-0.001|0.033;0.027;-0.001;-0.001,0.036|0.034|0.006|-0.026|-0.013|0.020|0.004|0.007|0.015|0.012|-0.003|0.011|-0.003|-0.034|-0.036|-0.021|-0.032|-0.022|0.003|-0.156,-3.53|-3.38|-2.46|-1.43|-1.50|-0.71|-0.15|0.04|0.28|0.43|0.49|0.48|0.47|0.39|0.55|0.79|0.71|0.60|0.72|0.78,0.2.9-dev
